idx,x,y,left_width,right_width,fixed_left_width,fixed_right_width,fixed_radius
99,-0.6473461606303821,0.1134725796821855,0.8,0.9333333333333333,0.9111111111111112,0.9111111111111111,0.9111111111111112
100,-0.6669202674796015,0.10594452924956602,0.8,0.9333333333333333,0.9111111111111112,0.9111111111111111,0.9111111111111112
101,-0.7328370731856286,0.11643555243713716,0.8,0.9333333333333333,0.9111111111111112,0.9111111111111111,0.9111111111111112
102,-0.7360201522880576,0.11435351039080029,0.8,0.9333333333333335,0.9111111111111112,0.9111111111111111,0.9111111111111112
103,-0.7160987252434226,0.1303839505381858,0.8222222222222222,0.9333333333333333,0.9111111111111112,0.9111111111111111,0.9111111111111112
104,-0.6723767889806209,0.1373332794971824,0.8222222222222223,0.9333333333333333,0.9111111111111112,0.9111111111111111,0.9111111111111112
105,-0.6635295201163507,0.1343330923537493,0.8444444444444443,0.9333333333333335,0.9111111111111112,0.9111111111111111,0.9111111111111112
106,-0.6643248327826774,0.1440761842256596,0.8444444444444444,0.9333333333333335,0.9111111111111112,0.9111111111111111,0.9111111111111112
107,-0.69997645008642,0.1473562853860728,0.8444444444444446,0.9333333333333335,0.9111111111111112,0.9111111111111111,0.9111111111111112
108,-0.7451909091381577,0.15141910002559572,0.8444444444444444,0.8,0.9111111111111112,0.9111111111111111,0.9111111111111112
109,-0.7752701226958189,0.1609027121072258,0.8666666666666667,0.8,0.9111111111111112,0.9111111111111111,0.9111111111111112
110,-0.7658995890101816,0.15251261668085972,0.8444444444444446,0.8,0.9111111111111112,0.9111111111111111,0.9111111111111112
111,-0.747618334264996,0.1571324374002662,0.8444444444444444,0.8,0.9111111111111112,0.9111111111111111,0.9111111111111112
112,-0.7410966001463756,0.15177155065493542,0.8444444444444446,0.8,0.9111111111111112,0.9111111111111111,0.9111111111111112
113,-0.7396262366540592,0.15732586559167003,0.8444444444444444,0.8,0.9111111111111112,0.9111111111111111,0.9111111111111112
